# x y z label
11.350000 34.739998 0.042500 3
11.350000 34.860001 -0.002500 3
11.350000 34.860001 0.042500 3
10.650000 35.939999 -0.002500 3
10.650000 35.939999 0.042500 3
10.650000 36.060001 -0.002500 3
10.650000 36.060001 0.042500 3
11.350000 35.939999 -0.002500 3
11.350000 35.939999 0.042500 3
11.350000 36.060001 -0.002500 3
11.350000 36.060001 0.042500 3
10.650000 37.139999 -0.002500 3
10.650000 37.139999 0.042500 3
10.650000 37.260002 -0.002500 3
10.650000 37.260002 0.042500 3
11.350000 37.139999 -0.002500 3
11.350000 37.139999 0.042500 3
11.350000 37.260002 -0.002500 3
11.350000 37.260002 0.042500 3
10.650000 38.340000 -0.002500 3
10.650000 38.340000 0.042500 3
10.650000 38.460003 -0.002500 3
10.650000 38.460003 0.042500 3
11.350000 38.340000 -0.002500 3
11.350000 38.340000 0.042500 3
11.350000 38.460003 -0.002500 3
11.350000 38.460003 0.042500 3
10.650000 39.539997 -0.002500 3
10.650000 39.539997 0.042500 3
10.650000 39.660000 -0.002500 3
10.650000 39.660000 0.042500 3
11.350000 39.539997 -0.002500 3
11.350000 39.539997 0.042500 3
11.350000 39.660000 -0.002500 3
11.350000 39.660000 0.042500 3
10.650000 40.739998 -0.002500 3
10.650000 40.739998 0.042500 3
10.650000 40.860001 -0.002500 3
10.650000 40.860001 0.042500 3
11.350000 40.739998 -0.002500 3
11.350000 40.739998 0.042500 3
11.350000 40.860001 -0.002500 3
11.350000 40.860001 0.042500 3
10.650000 41.939999 -0.002500 3
10.650000 41.939999 0.042500 3
10.650000 42.060001 -0.002500 3
10.650000 42.060001 0.042500 3
11.350000 41.939999 -0.002500 3
11.350000 41.939999 0.042500 3
11.350000 42.060001 -0.002500 3
11.350000 42.060001 0.042500 3
10.650000 43.139999 -0.002500 3
10.650000 43.139999 0.042500 3
10.650000 43.260002 -0.002500 3
10.650000 43.260002 0.042500 3
11.350000 43.139999 -0.002500 3
11.350000 43.139999 0.042500 3
11.350000 43.260002 -0.002500 3
11.350000 43.260002 0.042500 3
10.650000 44.340000 -0.002500 3
10.650000 44.340000 0.042500 3
10.650000 44.460003 -0.002500 3
10.650000 44.460003 0.042500 3
11.350000 44.340000 -0.002500 3
11.350000 44.340000 0.042500 3
11.350000 44.460003 -0.002500 3
11.350000 44.460003 0.042500 3
10.650000 45.539997 -0.002500 3
10.650000 45.539997 0.042500 3
10.650000 45.660000 -0.002500 3
10.650000 45.660000 0.042500 3
11.350000 45.539997 -0.002500 3
11.350000 45.539997 0.042500 3
11.350000 45.660000 -0.002500 3
11.350000 45.660000 0.042500 3
10.650000 46.739998 -0.002500 3
10.650000 46.739998 0.042500 3
10.650000 46.860001 -0.002500 3
10.650000 46.860001 0.042500 3
11.350000 46.739998 -0.002500 3
11.350000 46.739998 0.042500 3
11.350000 46.860001 -0.002500 3
11.350000 46.860001 0.042500 3
10.650000 47.939999 -0.002500 3
10.650000 47.939999 0.042500 3
10.650000 48.060001 -0.002500 3
10.650000 48.060001 0.042500 3
11.350000 47.939999 -0.002500 3
11.350000 47.939999 0.042500 3
11.350000 48.060001 -0.002500 3
11.350000 48.060001 0.042500 3
10.650000 49.139999 -0.002500 3
10.650000 49.139999 0.042500 3
10.650000 49.260002 -0.002500 3
10.650000 49.260002 0.042500 3
11.350000 49.139999 -0.002500 3
11.350000 49.139999 0.042500 3
11.350000 49.260002 -0.002500 3
11.350000 49.260002 0.042500 3
10.650000 50.340000 -0.002500 3
10.650000 50.340000 0.042500 3
10.650000 50.460003 -0.002500 3
10.650000 50.460003 0.042500 3
11.350000 50.340000 -0.002500 3
11.350000 50.340000 0.042500 3
11.350000 50.460003 -0.002500 3
11.350000 50.460003 0.042500 3
10.650000 51.539997 -0.002500 3
10.650000 51.539997 0.042500 3
10.650000 51.660000 -0.002500 3
10.650000 51.660000 0.042500 3
11.350000 51.539997 -0.002500 3
11.350000 51.539997 0.042500 3
11.350000 51.660000 -0.002500 3
11.350000 51.660000 0.042500 3
10.650000 52.739998 -0.002500 3
10.650000 52.739998 0.042500 3
10.650000 52.860001 -0.002500 3
10.650000 52.860001 0.042500 3
11.350000 52.739998 -0.002500 3
11.350000 52.739998 0.042500 3
11.350000 52.860001 -0.002500 3
11.350000 52.860001 0.042500 3
10.650000 53.939999 -0.002500 3
10.650000 53.939999 0.042500 3
10.650000 54.060001 -0.002500 3
10.650000 54.060001 0.042500 3
11.350000 53.939999 -0.002500 3
11.350000 53.939999 0.042500 3
11.350000 54.060001 -0.002500 3
11.350000 54.060001 0.042500 3
10.650000 55.139999 -0.002500 3
10.650000 55.139999 0.042500 3
10.650000 55.260002 -0.002500 3
10.650000 55.260002 0.042500 3
11.350000 55.139999 -0.002500 3
11.350000 55.139999 0.042500 3
11.350000 55.260002 -0.002500 3
11.350000 55.260002 0.042500 3
10.650000 56.340000 -0.002500 3
10.650000 56.340000 0.042500 3
10.650000 56.460003 -0.002500 3
10.650000 56.460003 0.042500 3
11.350000 56.340000 -0.002500 3
11.350000 56.340000 0.042500 3
11.350000 56.460003 -0.002500 3
11.350000 56.460003 0.042500 3
10.650000 57.539997 -0.002500 3
10.650000 57.539997 0.042500 3
10.650000 57.660000 -0.002500 3
10.650000 57.660000 0.042500 3
11.350000 57.539997 -0.002500 3
11.350000 57.539997 0.042500 3
11.350000 57.660000 -0.002500 3
11.350000 57.660000 0.042500 3
10.650000 58.739998 -0.002500 3
10.650000 58.739998 0.042500 3
10.650000 58.860001 -0.002500 3
10.650000 58.860001 0.042500 3
11.350000 58.739998 -0.002500 3
11.350000 58.739998 0.042500 3
11.350000 58.860001 -0.002500 3
11.350000 58.860001 0.042500 3
10.650000 59.939999 -0.002500 3
10.650000 59.939999 0.042500 3
10.650000 60.060001 -0.002500 3
10.650000 60.060001 0.042500 3
11.350000 59.939999 -0.002500 3
11.350000 59.939999 0.042500 3
11.350000 60.060001 -0.002500 3
11.350000 60.060001 0.042500 3
10.650000 61.139999 -0.002500 3
10.650000 61.139999 0.042500 3
10.650000 61.260002 -0.002500 3
10.650000 61.260002 0.042500 3
11.350000 61.139999 -0.002500 3
11.350000 61.139999 0.042500 3
11.350000 61.260002 -0.002500 3
11.350000 61.260002 0.042500 3
10.650000 62.340000 -0.002500 3
10.650000 62.340000 0.042500 3
10.650000 62.460003 -0.002500 3
10.650000 62.460003 0.042500 3
11.350000 62.340000 -0.002500 3
11.350000 62.340000 0.042500 3
11.350000 62.460003 -0.002500 3
11.350000 62.460003 0.042500 3
10.650000 63.539997 -0.002500 3
10.650000 63.539997 0.042500 3
10.650000 63.660000 -0.002500 3
10.650000 63.660000 0.042500 3
11.350000 63.539997 -0.002500 3
11.350000 63.539997 0.042500 3
11.350000 63.660000 -0.002500 3
11.350000 63.660000 0.042500 3
10.650000 64.740005 -0.002500 3
10.650000 64.740005 0.042500 3
10.650000 64.860001 -0.002500 3
10.650000 64.860001 0.042500 3
11.350000 64.740005 -0.002500 3
11.350000 64.740005 0.042500 3
11.350000 64.860001 -0.002500 3
11.350000 64.860001 0.042500 3
10.650000 65.940002 -0.002500 3
10.650000 65.940002 0.042500 3
10.650000 66.059998 -0.002500 3
10.650000 66.059998 0.042500 3
11.350000 65.940002 -0.002500 3
11.350000 65.940002 0.042500 3
11.350000 66.059998 -0.002500 3
11.350000 66.059998 0.042500 3
10.650000 67.139999 -0.002500 3
10.650000 67.139999 0.042500 3
10.650000 67.259995 -0.002500 3
10.650000 67.259995 0.042500 3
11.350000 67.139999 -0.002500 3
11.350000 67.139999 0.042500 3
11.350000 67.259995 -0.002500 3
11.350000 67.259995 0.042500 3
10.650000 68.340004 -0.002500 3
10.650000 68.340004 0.042500 3
10.650000 68.459999 -0.002500 3
10.650000 68.459999 0.042500 3
11.350000 68.340004 -0.002500 3
11.350000 68.340004 0.042500 3
11.350000 68.459999 -0.002500 3
11.350000 68.459999 0.042500 3
10.650000 69.540001 -0.002500 3
10.650000 69.540001 0.042500 3
10.650000 69.659996 -0.002500 3
10.650000 69.659996 0.042500 3
11.350000 69.540001 -0.002500 3
11.350000 69.540001 0.042500 3
11.350000 69.659996 -0.002500 3
11.350000 69.659996 0.042500 3
10.650000 70.740005 -0.002500 3
10.650000 70.740005 0.042500 3
10.650000 70.860001 -0.002500 3
10.650000 70.860001 0.042500 3
11.350000 70.740005 -0.002500 3
11.350000 70.740005 0.042500 3
11.350000 70.860001 -0.002500 3
11.350000 70.860001 0.042500 3
10.650000 71.940002 -0.002500 3
10.650000 71.940002 0.042500 3
10.650000 72.059998 -0.002500 3
10.650000 72.059998 0.042500 3
11.350000 71.940002 -0.002500 3
11.350000 71.940002 0.042500 3
11.350000 72.059998 -0.002500 3
11.350000 72.059998 0.042500 3
10.650000 73.139999 -0.002500 3
10.650000 73.139999 0.042500 3
10.650000 73.259995 -0.002500 3
10.650000 73.259995 0.042500 3
11.350000 73.139999 -0.002500 3
11.350000 73.139999 0.042500 3
11.350000 73.259995 -0.002500 3
11.350000 73.259995 0.042500 3
10.650000 74.340004 -0.002500 3
10.650000 74.340004 0.042500 3
10.650000 74.459999 -0.002500 3
10.650000 74.459999 0.042500 3
11.350000 74.340004 -0.002500 3
11.350000 74.340004 0.042500 3
11.350000 74.459999 -0.002500 3
11.350000 74.459999 0.042500 3
10.650000 75.540001 -0.002500 3
10.650000 75.540001 0.042500 3
10.650000 75.659996 -0.002500 3
10.650000 75.659996 0.042500 3
11.350000 75.540001 -0.002500 3
11.350000 75.540001 0.042500 3
11.350000 75.659996 -0.002500 3
11.350000 75.659996 0.042500 3
10.650000 76.740005 -0.002500 3
10.650000 76.740005 0.042500 3
10.650000 76.860001 -0.002500 3
10.650000 76.860001 0.042500 3
11.350000 76.740005 -0.002500 3
11.350000 76.740005 0.042500 3
11.350000 76.860001 -0.002500 3
11.350000 76.860001 0.042500 3
10.650000 77.940002 -0.002500 3
10.650000 77.940002 0.042500 3
10.650000 78.059998 -0.002500 3
10.650000 78.059998 0.042500 3
11.350000 77.940002 -0.002500 3
11.350000 77.940002 0.042500 3
11.350000 78.059998 -0.002500 3
11.350000 78.059998 0.042500 3
10.140000 1.000000 0.072500 4
10.140000 1.000000 0.127500 4
10.140000 77.000000 0.072500 4
10.140000 77.000000 0.127500 4
10.300000 1.000000 0.072500 4
10.300000 1.000000 0.127500 4
10.300000 77.000000 0.072500 4
10.300000 77.000000 0.127500 4
11.700000 1.000000 0.072500 4
11.700000 1.000000 0.127500 4
11.700000 77.000000 0.072500 4
11.700000 77.000000 0.127500 4
11.860000 1.000000 0.072500 4
11.860000 1.000000 0.127500 4
11.860000 77.000000 0.072500 4
11.860000 77.000000 0.127500 4
10.137500 2.000000 0.592500 5
10.137500 2.000000 0.647500 5
10.137500 76.000000 0.592500 5
10.137500 76.000000 0.647500 5
10.182500 2.000000 0.592500 5
10.182500 2.000000 0.647500 5
10.182500 76.000000 0.592500 5
10.182500 76.000000 0.647500 5
10.193600 76.000000 0.942002 6
10.193600 2.000000 0.941998 6
10.204599 76.000000 0.939054 6
10.204599 2.000000 0.939051 6
10.212652 76.000000 0.931002 6
10.212652 2.000000 0.930998 6
10.215600 76.000000 0.920002 6
10.215600 2.000000 0.919998 6
10.212652 76.000000 0.909002 6
10.212652 2.000000 0.908998 6
10.204599 76.000000 0.900949 6
10.204599 2.000000 0.900946 6
10.193600 76.000000 0.898002 6
10.193600 2.000000 0.897998 6
10.182600 76.000000 0.900949 6
10.182600 2.000000 0.900946 6
10.174547 76.000000 0.909002 6
10.174547 2.000000 0.908998 6
10.171599 76.000000 0.920002 6
10.171599 2.000000 0.919998 6
10.174547 76.000000 0.931002 6
10.174547 2.000000 0.930998 6
10.182600 76.000000 0.939054 6
10.182600 2.000000 0.939051 6
11.817500 2.000000 0.592500 5
11.817500 2.000000 0.647500 5
11.817500 76.000000 0.592500 5
11.817500 76.000000 0.647500 5
11.862500 2.000000 0.592500 5
11.862500 2.000000 0.647500 5
11.862500 76.000000 0.592500 5
11.862500 76.000000 0.647500 5
11.806400 76.000000 0.942002 6
11.806400 2.000000 0.941998 6
11.817400 76.000000 0.939054 6
11.817400 2.000000 0.939051 6
11.825453 76.000000 0.931002 6
11.825453 2.000000 0.930998 6
11.828401 76.000000 0.920002 6
11.828401 2.000000 0.919998 6
11.825453 76.000000 0.909002 6
11.825453 2.000000 0.908998 6
11.817400 76.000000 0.900949 6
11.817400 2.000000 0.900946 6
11.806400 76.000000 0.898002 6
11.806400 2.000000 0.897998 6
11.795401 76.000000 0.900949 6
11.795401 2.000000 0.900946 6
11.787348 76.000000 0.909002 6
11.787348 2.000000 0.908998 6
11.784400 76.000000 0.920002 6
11.784400 2.000000 0.919998 6
11.787348 76.000000 0.931002 6
11.787348 2.000000 0.930998 6
11.795401 76.000000 0.939054 6
11.795401 2.000000 0.939051 6
10.300000 76.000000 0.056002 6
10.300000 2.000000 0.055998 6
10.313000 76.000000 0.052518 6
10.313000 2.000000 0.052515 6
10.322516 76.000000 0.043002 6
10.322516 2.000000 0.042998 6
10.326000 76.000000 0.030002 6
10.326000 2.000000 0.029998 6
10.322516 76.000000 0.017002 6
10.322516 2.000000 0.016998 6
10.313000 76.000000 0.007485 6
10.313000 2.000000 0.007482 6
10.300000 76.000000 0.004002 6
10.300000 2.000000 0.003998 6
10.287001 76.000000 0.007485 6
10.287001 2.000000 0.007482 6
10.277484 76.000000 0.017002 6
10.277484 2.000000 0.016998 6
10.274000 76.000000 0.030002 6
10.274000 2.000000 0.029998 6
10.277484 76.000000 0.043002 6
10.277484 2.000000 0.042998 6
10.287001 76.000000 0.052518 6
10.287001 2.000000 0.052515 6
11.700000 76.000000 0.056002 6
11.700000 2.000000 0.055998 6
11.712999 76.000000 0.052518 6
11.712999 2.000000 0.052515 6
11.722516 76.000000 0.043002 6
11.722516 2.000000 0.042998 6
11.726000 76.000000 0.030002 6
11.726000 2.000000 0.029998 6
11.722516 76.000000 0.017002 6
11.722516 2.000000 0.016998 6
11.712999 76.000000 0.007485 6
11.712999 2.000000 0.007482 6
11.700000 76.000000 0.004002 6
11.700000 2.000000 0.003998 6
11.687000 76.000000 0.007485 6
11.687000 2.000000 0.007482 6
11.677484 76.000000 0.017002 6
11.677484 2.000000 0.016998 6
11.674000 76.000000 0.030002 6
11.674000 2.000000 0.029998 6
11.677484 76.000000 0.043002 6
11.677484 2.000000 0.042998 6
11.687000 76.000000 0.052518 6
11.687000 2.000000 0.052515 6
11.860000 76.000000 0.732002 5
11.860000 2.000000 0.731998 5
11.868484 76.000000 0.728487 5
11.868484 2.000000 0.728484 5
11.872000 76.000000 0.720002 5
11.872000 2.000000 0.719998 5
11.868484 76.000000 0.711516 5
11.868484 2.000000 0.711513 5
11.860000 76.000000 0.708002 5
11.860000 2.000000 0.707998 5
11.851515 76.000000 0.711516 5
11.851515 2.000000 0.711513 5
11.848000 76.000000 0.720002 5
11.848000 2.000000 0.719998 5
11.851515 76.000000 0.728487 5
11.851515 2.000000 0.728484 5
11.860000 76.000000 0.832002 5
11.860000 2.000000 0.831998 5
11.868484 76.000000 0.828487 5
11.868484 2.000000 0.828484 5
11.872000 76.000000 0.820002 5
11.872000 2.000000 0.819998 5
11.868484 76.000000 0.811516 5
11.868484 2.000000 0.811513 5
11.860000 76.000000 0.808002 5
11.860000 2.000000 0.807998 5
11.851515 76.000000 0.811516 5
11.851515 2.000000 0.811513 5
11.848000 76.000000 0.820002 5
11.848000 2.000000 0.819998 5
11.851515 76.000000 0.828487 5
11.851515 2.000000 0.828484 5
11.860000 76.000000 0.932002 5
11.860000 2.000000 0.931998 5
11.868484 76.000000 0.928487 5
11.868484 2.000000 0.928484 5
11.872000 76.000000 0.920002 5
11.872000 2.000000 0.919998 5
11.868484 76.000000 0.911516 5
11.868484 2.000000 0.911513 5
11.860000 76.000000 0.908002 5
11.860000 2.000000 0.907998 5
11.851515 76.000000 0.911516 5
11.851515 2.000000 0.911513 5
11.848000 76.000000 0.920002 5
11.848000 2.000000 0.919998 5
11.851515 76.000000 0.928487 5
11.851515 2.000000 0.928484 5
10.870000 7.982500 1.465000 5
10.870000 7.982500 1.495000 5
10.870000 8.017500 1.465000 5
10.870000 8.017500 1.495000 5
11.130000 7.982500 1.465000 5
11.130000 7.982500 1.495000 5
11.130000 8.017500 1.465000 5
11.130000 8.017500 1.495000 5
11.000000 8.038000 1.522500 7
11.000000 8.038000 1.597500 7
11.009835 8.036705 1.522500 7
11.009835 8.036705 1.597500 7
11.019000 8.032909 1.522500 7
11.019000 8.032909 1.597500 7
11.026870 8.026870 1.522500 7
11.026870 8.026870 1.597500 7
11.032909 8.019000 1.522500 7
11.032909 8.019000 1.597500 7
11.036705 8.009835 1.522500 7
11.036705 8.009835 1.597500 7
11.038000 8.000000 1.522500 7
11.038000 8.000000 1.597500 7
11.036705 7.990165 1.522500 7
11.036705 7.990165 1.597500 7
11.032909 7.981000 1.522500 7
11.032909 7.981000 1.597500 7
11.026870 7.973130 1.522500 7
11.026870 7.973130 1.597500 7
11.019000 7.967091 1.522500 7
11.019000 7.967091 1.597500 7
11.009835 7.963295 1.522500 7
11.009835 7.963295 1.597500 7
11.000000 7.962000 1.522500 7
11.000000 7.962000 1.597500 7
10.990165 7.963295 1.522500 7
10.990165 7.963295 1.597500 7
10.981000 7.967091 1.522500 7
10.981000 7.967091 1.597500 7
10.973130 7.973130 1.522500 7
10.973130 7.973130 1.597500 7
10.967091 7.981000 1.522500 7
10.967091 7.981000 1.597500 7
10.963295 7.990165 1.522500 7
10.963295 7.990165 1.597500 7
10.962000 8.000000 1.522500 7
10.962000 8.000000 1.597500 7
10.963295 8.009835 1.522500 7
10.963295 8.009835 1.597500 7
10.967091 8.019000 1.522500 7
10.967091 8.019000 1.597500 7
10.973130 8.026870 1.522500 7
10.973130 8.026870 1.597500 7
10.981000 8.032909 1.522500 7
10.981000 8.032909 1.597500 7
10.990165 8.036705 1.522500 7
10.990165 8.036705 1.597500 7
10.170000 9.090000 0.330000 8
10.170000 9.090000 0.510000 8
10.170000 9.309999 0.330000 8
10.170000 9.309999 0.510000 8
10.270000 9.090000 0.330000 8
10.270000 9.090000 0.510000 8
10.270000 9.309999 0.330000 8
10.270000 9.309999 0.510000 8
10.870000 19.982500 1.465000 5
10.870000 19.982500 1.495000 5
10.870000 20.017500 1.465000 5
10.870000 20.017500 1.495000 5
11.130000 19.982500 1.465000 5
11.130000 19.982500 1.495000 5
11.130000 20.017500 1.465000 5
11.130000 20.017500 1.495000 5
11.000000 20.038000 1.522500 7
11.000000 20.038000 1.597500 7
11.009835 20.036705 1.522500 7
11.009835 20.036705 1.597500 7
11.019000 20.032909 1.522500 7
11.019000 20.032909 1.597500 7
11.026870 20.026871 1.522500 7
11.026870 20.026871 1.597500 7
11.032909 20.018999 1.522500 7
11.032909 20.018999 1.597500 7
11.036705 20.009834 1.522500 7
11.036705 20.009834 1.597500 7
11.038000 20.000000 1.522500 7
11.038000 20.000000 1.597500 7
11.036705 19.990166 1.522500 7
11.036705 19.990166 1.597500 7
11.032909 19.981001 1.522500 7
11.032909 19.981001 1.597500 7
11.026870 19.973129 1.522500 7
11.026870 19.973129 1.597500 7
11.019000 19.967091 1.522500 7
11.019000 19.967091 1.597500 7
11.009835 19.963295 1.522500 7
11.009835 19.963295 1.597500 7
11.000000 19.962000 1.522500 7
11.000000 19.962000 1.597500 7
10.990165 19.963295 1.522500 7
10.990165 19.963295 1.597500 7
10.981000 19.967091 1.522500 7
10.981000 19.967091 1.597500 7
10.973130 19.973129 1.522500 7
10.973130 19.973129 1.597500 7
10.967091 19.981001 1.522500 7
10.967091 19.981001 1.597500 7
10.963295 19.990166 1.522500 7
10.963295 19.990166 1.597500 7
10.962000 20.000000 1.522500 7
10.962000 20.000000 1.597500 7
10.963295 20.009834 1.522500 7
10.963295 20.009834 1.597500 7
10.967091 20.018999 1.522500 7
10.967091 20.018999 1.597500 7
10.973130 20.026871 1.522500 7
10.973130 20.026871 1.597500 7
10.981000 20.032909 1.522500 7
10.981000 20.032909 1.597500 7
10.990165 20.036705 1.522500 7
10.990165 20.036705 1.597500 7
10.170000 21.090000 0.330000 8
10.170000 21.090000 0.510000 8
10.170000 21.310001 0.330000 8
10.170000 21.310001 0.510000 8
10.270000 21.090000 0.330000 8
10.270000 21.090000 0.510000 8
10.270000 21.310001 0.330000 8
10.270000 21.310001 0.510000 8
10.870000 31.982500 1.465000 5
10.870000 31.982500 1.495000 5
10.870000 32.017502 1.465000 5
10.870000 32.017502 1.495000 5
11.130000 31.982500 1.465000 5
11.130000 31.982500 1.495000 5
11.130000 32.017502 1.465000 5
11.130000 32.017502 1.495000 5
11.000000 32.037998 1.522500 7
11.000000 32.037998 1.597500 7
11.009835 32.036705 1.522500 7
11.009835 32.036705 1.597500 7
11.019000 32.032909 1.522500 7
11.019000 32.032909 1.597500 7
11.026870 32.026871 1.522500 7
11.026870 32.026871 1.597500 7
11.032909 32.019001 1.522500 7
11.032909 32.019001 1.597500 7
11.036705 32.009834 1.522500 7
11.036705 32.009834 1.597500 7
11.038000 32.000000 1.522500 7
11.038000 32.000000 1.597500 7
11.036705 31.990166 1.522500 7
11.036705 31.990166 1.597500 7
11.032909 31.981001 1.522500 7
11.032909 31.981001 1.597500 7
11.026870 31.973129 1.522500 7
11.026870 31.973129 1.597500 7
11.019000 31.967091 1.522500 7
11.019000 31.967091 1.597500 7
11.009835 31.963295 1.522500 7
11.009835 31.963295 1.597500 7
11.000000 31.962000 1.522500 7
11.000000 31.962000 1.597500 7
10.990165 31.963295 1.522500 7
10.990165 31.963295 1.597500 7
10.981000 31.967091 1.522500 7
10.981000 31.967091 1.597500 7
10.973130 31.973129 1.522500 7
10.973130 31.973129 1.597500 7
10.967091 31.981001 1.522500 7
10.967091 31.981001 1.597500 7
10.963295 31.990166 1.522500 7
10.963295 31.990166 1.597500 7
10.962000 32.000000 1.522500 7
10.962000 32.000000 1.597500 7
10.963295 32.009834 1.522500 7
10.963295 32.009834 1.597500 7
10.967091 32.019001 1.522500 7
10.967091 32.019001 1.597500 7
10.973130 32.026871 1.522500 7
10.973130 32.026871 1.597500 7
10.981000 32.032909 1.522500 7
10.981000 32.032909 1.597500 7
10.990165 32.036705 1.522500 7
10.990165 32.036705 1.597500 7
10.170000 33.090000 0.330000 8
10.170000 33.090000 0.510000 8
10.170000 33.310001 0.330000 8
10.170000 33.310001 0.510000 8
10.270000 33.090000 0.330000 8
10.270000 33.090000 0.510000 8
10.270000 33.310001 0.330000 8
10.270000 33.310001 0.510000 8
10.870000 43.982498 1.465000 5
10.870000 43.982498 1.495000 5
10.870000 44.017502 1.465000 5
10.870000 44.017502 1.495000 5
11.130000 43.982498 1.465000 5
11.130000 43.982498 1.495000 5
11.130000 44.017502 1.465000 5
11.130000 44.017502 1.495000 5
11.000000 44.037998 1.522500 7
11.000000 44.037998 1.597500 7
11.009835 44.036705 1.522500 7
11.009835 44.036705 1.597500 7
11.019000 44.032909 1.522500 7
11.019000 44.032909 1.597500 7
11.026870 44.026871 1.522500 7
11.026870 44.026871 1.597500 7
11.032909 44.019001 1.522500 7
11.032909 44.019001 1.597500 7
11.036705 44.009834 1.522500 7
11.036705 44.009834 1.597500 7
11.038000 44.000000 1.522500 7
11.038000 44.000000 1.597500 7
11.036705 43.990166 1.522500 7
11.036705 43.990166 1.597500 7
11.032909 43.980999 1.522500 7
11.032909 43.980999 1.597500 7
11.026870 43.973129 1.522500 7
11.026870 43.973129 1.597500 7
11.019000 43.967091 1.522500 7
11.019000 43.967091 1.597500 7
11.009835 43.963295 1.522500 7
11.009835 43.963295 1.597500 7
11.000000 43.962002 1.522500 7
11.000000 43.962002 1.597500 7
10.990165 43.963295 1.522500 7
10.990165 43.963295 1.597500 7
10.981000 43.967091 1.522500 7
10.981000 43.967091 1.597500 7
10.973130 43.973129 1.522500 7
10.973130 43.973129 1.597500 7
10.967091 43.980999 1.522500 7
10.967091 43.980999 1.597500 7
10.963295 43.990166 1.522500 7
10.963295 43.990166 1.597500 7
10.962000 44.000000 1.522500 7
10.962000 44.000000 1.597500 7
10.963295 44.009834 1.522500 7
10.963295 44.009834 1.597500 7
10.967091 44.019001 1.522500 7
10.967091 44.019001 1.597500 7
10.973130 44.026871 1.522500 7
10.973130 44.026871 1.597500 7
10.981000 44.032909 1.522500 7
10.981000 44.032909 1.597500 7
10.990165 44.036705 1.522500 7
10.990165 44.036705 1.597500 7
10.170000 45.090000 0.330000 8
10.170000 45.090000 0.510000 8
10.170000 45.310001 0.330000 8
10.170000 45.310001 0.510000 8
10.270000 45.090000 0.330000 8
10.270000 45.090000 0.510000 8
10.270000 45.310001 0.330000 8
10.270000 45.310001 0.510000 8
10.870000 55.982498 1.465000 5
10.870000 55.982498 1.495000 5
10.870000 56.017502 1.465000 5
10.870000 56.017502 1.495000 5
11.130000 55.982498 1.465000 5
11.130000 55.982498 1.495000 5
11.130000 56.017502 1.465000 5
11.130000 56.017502 1.495000 5
11.000000 56.037998 1.522500 7
11.000000 56.037998 1.597500 7
11.009835 56.036705 1.522500 7
11.009835 56.036705 1.597500 7
11.019000 56.032909 1.522500 7
11.019000 56.032909 1.597500 7
11.026870 56.026871 1.522500 7
11.026870 56.026871 1.597500 7
11.032909 56.019001 1.522500 7
11.032909 56.019001 1.597500 7
11.036705 56.009834 1.522500 7
11.036705 56.009834 1.597500 7
11.038000 56.000000 1.522500 7
11.038000 56.000000 1.597500 7
11.036705 55.990166 1.522500 7
11.036705 55.990166 1.597500 7
11.032909 55.980999 1.522500 7
11.032909 55.980999 1.597500 7
11.026870 55.973129 1.522500 7
11.026870 55.973129 1.597500 7
11.019000 55.967091 1.522500 7
11.019000 55.967091 1.597500 7
11.009835 55.963295 1.522500 7
11.009835 55.963295 1.597500 7
11.000000 55.962002 1.522500 7
11.000000 55.962002 1.597500 7
10.990165 55.963295 1.522500 7
10.990165 55.963295 1.597500 7
10.981000 55.967091 1.522500 7
10.981000 55.967091 1.597500 7
10.973130 55.973129 1.522500 7
10.973130 55.973129 1.597500 7
10.967091 55.980999 1.522500 7
10.967091 55.980999 1.597500 7
10.963295 55.990166 1.522500 7
10.963295 55.990166 1.597500 7
10.962000 56.000000 1.522500 7
10.962000 56.000000 1.597500 7
10.963295 56.009834 1.522500 7
10.963295 56.009834 1.597500 7
10.967091 56.019001 1.522500 7
10.967091 56.019001 1.597500 7
10.973130 56.026871 1.522500 7
10.973130 56.026871 1.597500 7
10.981000 56.032909 1.522500 7
10.981000 56.032909 1.597500 7
10.990165 56.036705 1.522500 7
10.990165 56.036705 1.597500 7
10.170000 57.090000 0.330000 8
10.170000 57.090000 0.510000 8
10.170000 57.310001 0.330000 8
10.170000 57.310001 0.510000 8
10.270000 57.090000 0.330000 8
10.270000 57.090000 0.510000 8
10.270000 57.310001 0.330000 8
10.270000 57.310001 0.510000 8
10.870000 67.982498 1.465000 5
10.870000 67.982498 1.495000 5
10.870000 68.017502 1.465000 5
10.870000 68.017502 1.495000 5
11.130000 67.982498 1.465000 5
11.130000 67.982498 1.495000 5
11.130000 68.017502 1.465000 5
11.130000 68.017502 1.495000 5
11.000000 68.038002 1.522500 7
11.000000 68.038002 1.597500 7
11.009835 68.036705 1.522500 7
11.009835 68.036705 1.597500 7
11.019000 68.032906 1.522500 7
11.019000 68.032906 1.597500 7
11.026870 68.026871 1.522500 7
11.026870 68.026871 1.597500 7
11.032909 68.018997 1.522500 7
11.032909 68.018997 1.597500 7
11.036705 68.009834 1.522500 7
11.036705 68.009834 1.597500 7
11.038000 68.000000 1.522500 7
11.038000 68.000000 1.597500 7
11.036705 67.990166 1.522500 7
11.036705 67.990166 1.597500 7
11.032909 67.981003 1.522500 7
11.032909 67.981003 1.597500 7
11.026870 67.973129 1.522500 7
